y_true,y_pred
58400.0,75622.43
177400.0,186108.67
294800.0,328860.22
49000.0,55005.62
108500.0,103958.02
232500.0,250170.3
361300.0,317256.5
158000.0,165532.0
240600.0,309845.2
226200.0,225456.23
456300.0,401102.84
233900.0,217365.47
407000.0,435981.47
57500.0,79201.805
62000.0,74034.24
123200.0,114089.88
67700.0,76801.83
439100.0,353083.84
226500.0,182296.75
269400.0,265069.47
122200.0,146571.17
47700.0,73324.97
67500.0,79782.13
173500.0,219893.53
138800.0,147692.86
326700.0,263326.16
114600.0,132983.39
223200.0,229291.86
167500.0,117496.734
231800.0,148828.23
277400.0,170663.48
106400.0,112747.67
214800.0,198225.48
67500.0,96926.64
119400.0,111184.43
173900.0,111500.87
65800.0,65978.18
201900.0,196015.31
144000.0,207574.0
73800.0,92773.69
197600.0,160611.61
205000.0,201560.55
345300.0,250007.62
140800.0,127898.34
287900.0,308683.4
218300.0,289330.9
173300.0,201890.1
261400.0,277896.72
175300.0,179034.56
281500.0,238137.02
88200.0,114186.43
146000.0,131913.77
81400.0,88860.61
109700.0,91700.53
383900.0,377444.6
64900.0,54846.117
57400.0,77468.97
189600.0,174077.52
146600.0,227081.11
121400.0,124890.53
343000.0,339994.8
176100.0,162157.0
227500.0,238759.64
151300.0,175585.44
381500.0,233733.33
140800.0,99804.7
159600.0,128998.5
96100.0,98043.94
152800.0,151906.55
156500.0,183085.48
162900.0,176794.73
143000.0,126396.58
254300.0,310579.47
282900.0,316136.6
72600.0,94616.68
175000.0,350965.47
381900.0,322736.38
340900.0,346142.97
195400.0,187722.23
116700.0,203928.89
252300.0,342453.03
76300.0,103894.39
276000.0,186429.12
89400.0,101826.98
228900.0,209327.36
299300.0,290817.28
162500.0,175941.12
215300.0,242734.08
227600.0,149180.52
156300.0,104913.164
85700.0,107310.73
261800.0,229655.8
268500.0,282597.8
164200.0,145576.23
100000.0,110440.555
322200.0,288404.44
240000.0,239778.5
170700.0,159083.98
53900.0,61104.613
243700.0,213196.19
425000.0,203829.34
62000.0,75934.63
169900.0,208825.48
133700.0,144813.0
123400.0,117190.77
145800.0,183522.0
181500.0,191684.34
360600.0,345976.62
452600.0,363017.78
192000.0,187797.98
113000.0,146922.16
151900.0,131759.5
47800.0,63909.5
192000.0,196794.31
287600.0,267177.25
62000.0,158519.7
493300.0,313694.62
155400.0,155229.62
359900.0,346664.28
221200.0,243919.64
