y_true,y_pred
58400.0,75204.72
177400.0,190689.0
294800.0,289194.9
49000.0,55841.695
108500.0,103470.59
232500.0,267100.56
361300.0,334407.16
158000.0,153339.38
240600.0,327194.38
226200.0,241679.86
456300.0,417457.06
233900.0,229278.95
407000.0,400621.16
57500.0,77126.33
62000.0,71619.0
123200.0,123859.54
67700.0,73536.81
439100.0,320263.9
226500.0,185748.0
269400.0,272156.28
122200.0,133560.4
47700.0,55463.22
67500.0,164820.45
173500.0,197092.77
138800.0,152803.62
326700.0,249964.72
114600.0,146175.42
223200.0,236651.4
167500.0,122566.516
231800.0,189472.45
277400.0,204336.36
106400.0,108270.76
214800.0,205752.7
67500.0,90613.68
119400.0,133672.94
173900.0,128198.266
65800.0,58465.97
201900.0,213666.98
144000.0,197725.72
73800.0,91182.35
197600.0,166451.1
205000.0,199693.52
345300.0,228041.42
140800.0,134119.1
287900.0,278480.12
218300.0,284020.06
173300.0,214633.4
261400.0,335924.16
175300.0,185710.28
281500.0,242561.45
88200.0,124960.34
146000.0,114303.336
81400.0,98784.836
109700.0,102096.33
383900.0,367775.72
64900.0,56826.188
57400.0,75239.73
189600.0,192062.2
146600.0,167693.73
121400.0,122232.086
343000.0,330634.12
176100.0,166754.4
227500.0,239515.67
151300.0,182638.34
381500.0,235174.16
140800.0,102147.17
159600.0,134030.1
96100.0,106331.02
152800.0,153960.08
156500.0,151844.7
162900.0,192998.08
143000.0,119467.195
254300.0,346892.12
282900.0,268959.38
72600.0,82342.83
175000.0,338082.62
381900.0,312368.84
340900.0,314179.94
195400.0,202573.4
116700.0,191358.12
252300.0,322186.8
76300.0,96421.86
276000.0,184497.7
89400.0,96516.26
228900.0,220846.83
299300.0,329918.5
162500.0,175838.47
215300.0,225667.47
227600.0,119846.51
156300.0,119883.89
85700.0,112480.14
261800.0,250187.95
268500.0,287722.6
164200.0,155465.34
100000.0,117410.37
322200.0,299179.34
240000.0,237119.94
170700.0,152201.94
53900.0,58015.07
243700.0,218222.25
425000.0,237003.28
62000.0,68401.55
169900.0,202861.08
133700.0,120784.06
123400.0,127268.805
145800.0,161900.48
181500.0,198930.16
360600.0,331243.9
452600.0,357133.8
192000.0,196708.19
113000.0,150345.25
151900.0,139464.89
47800.0,78118.95
192000.0,173749.78
287600.0,265185.78
62000.0,86109.95
493300.0,317597.66
155400.0,164633.67
359900.0,331649.12
221200.0,253130.81
418500.0,191068.55
158000.0,172716.23
432400.0,507063.53
152000.0,193086.27
136300.0,130173.77
47800.0,48348.17
127000.0,140060.69
274300.0,173095.17
159900.0,171189.19
72900.0,103158.55
49800.0,51182.234
124300.0,167589.33
178600.0,109799.305
310000.0,371459.62
144000.0,125092.46
187500.0,150954.7
181700.0,187584.27
109800.0,122366.68
344700.0,283495.34
167900.0,197696.3
83600.0,98287.63
138900.0,162981.97
106300.0,175782.97
110200.0,111162.484
98800.0,116758.05
74200.0,159004.81
52800.0,103626.33
168000.0,184786.66
318400.0,338872.53
293300.0,221071.67
156100.0,132430.56
197500.0,200231.3
224900.0,256208.7
90300.0,109390.64
125000.0,117139.59
260400.0,316148.34
352600.0,411557.22
331400.0,357323.94
214600.0,151751.62
166000.0,159963.31
158300.0,172093.25
68400.0,49466.188
64700.0,67360.85
244400.0,150144.36
92800.0,94127.62
273200.0,266629.47
71300.0,119684.43
130100.0,147578.81
179600.0,163323.81
137300.0,149881.12
146500.0,142932.72
418400.0,226266.78
181300.0,248869.36
47500.0,72454.18
229200.0,203914.89
121500.0,116833.9
176900.0,142547.06
237600.0,250995.47
370900.0,364909.5
269500.0,286110.94
91400.0,121406.07
166100.0,166193.03
324000.0,278778.78
232300.0,227549.36
423200.0,390489.62
306300.0,370000.16
229900.0,227301.89
201200.0,197727.78
157400.0,162914.52
277500.0,261028.64
166300.0,187434.94
198600.0,241606.8
94800.0,129392.28
356300.0,375409.5
300000.0,232330.56
350000.0,349639.84
157600.0,128418.4
63800.0,69042.914
112500.0,187383.47
94200.0,106745.36
212700.0,197779.84
347900.0,357429.25
178100.0,193493.45
405500.0,366606.8
362500.0,338277.44
196900.0,209801.22
137500.0,181701.42
191100.0,158883.39
500000.0,331119.78
332700.0,311357.34
263100.0,160586.8
91900.0,77132.73
347800.0,252445.67
167400.0,214193.98
208300.0,203022.48
90400.0,94351.49
202700.0,193892.27
173300.0,168561.33
60000.0,68144.42
193800.0,119224.76
89200.0,99924.99
350500.0,366213.34
190400.0,196158.36
239200.0,258738.31
