y_true,y_pred
58400.0,77639.74
177400.0,177010.34
294800.0,293071.62
49000.0,59706.016
108500.0,103125.99
232500.0,228661.2
361300.0,366875.1
158000.0,153912.81
240600.0,303397.03
226200.0,223419.0
456300.0,406231.3
233900.0,226954.67
407000.0,420500.16
57500.0,79574.53
62000.0,73252.21
123200.0,122499.32
67700.0,66822.234
439100.0,338708.72
226500.0,192051.58
269400.0,265062.66
122200.0,129684.58
47700.0,52133.926
67500.0,181410.53
173500.0,198088.47
138800.0,148814.75
326700.0,257756.88
114600.0,139076.53
223200.0,236095.06
167500.0,114083.79
231800.0,164382.64
277400.0,179751.06
106400.0,110390.22
214800.0,209406.42
67500.0,102857.945
119400.0,101793.87
173900.0,119206.45
65800.0,66671.75
201900.0,203841.4
144000.0,194237.98
73800.0,86687.72
197600.0,168592.84
205000.0,206013.05
345300.0,221865.61
140800.0,138711.86
287900.0,285869.84
218300.0,274628.75
173300.0,188933.31
261400.0,301349.9
175300.0,182336.92
281500.0,251486.66
88200.0,116340.12
146000.0,121116.84
81400.0,95310.5
109700.0,110141.625
383900.0,368445.56
64900.0,58493.97
57400.0,75664.78
189600.0,184897.55
146600.0,163467.02
121400.0,122726.76
343000.0,329812.5
176100.0,164643.72
227500.0,227488.17
151300.0,172954.4
381500.0,227138.28
140800.0,91191.484
159600.0,139910.38
96100.0,118102.15
152800.0,142633.4
156500.0,152241.86
162900.0,178682.84
143000.0,123587.92
254300.0,308490.66
282900.0,302859.03
72600.0,82714.8
175000.0,350541.66
381900.0,306757.4
340900.0,325582.94
195400.0,176109.5
116700.0,214222.78
252300.0,336575.47
76300.0,89573.79
276000.0,188608.0
89400.0,98568.3
228900.0,207239.72
299300.0,304098.9
162500.0,169734.88
215300.0,209104.1
227600.0,107140.47
156300.0,97560.414
85700.0,95596.89
261800.0,253604.42
268500.0,259199.66
164200.0,141942.17
100000.0,100830.09
322200.0,305222.47
240000.0,230118.39
170700.0,152130.11
53900.0,52938.117
243700.0,211779.7
425000.0,205641.47
62000.0,71837.695
169900.0,197543.08
133700.0,151762.05
123400.0,121563.41
145800.0,170044.66
181500.0,184022.02
360600.0,308596.88
452600.0,380580.22
192000.0,190665.0
113000.0,142071.38
151900.0,142632.6
47800.0,61028.555
192000.0,178636.16
287600.0,250993.8
62000.0,106732.53
493300.0,301264.56
155400.0,155658.95
359900.0,349209.97
221200.0,246799.14
418500.0,182467.56
158000.0,167528.61
432400.0,546827.4
152000.0,181439.6
136300.0,134040.08
47800.0,47983.215
127000.0,136674.53
274300.0,225816.67
159900.0,165086.62
72900.0,103081.84
49800.0,49462.65
124300.0,149684.58
178600.0,109753.24
310000.0,353729.25
144000.0,111433.26
187500.0,145705.27
181700.0,181011.5
109800.0,117741.266
344700.0,281573.94
167900.0,213926.75
83600.0,96792.695
138900.0,152353.7
106300.0,181018.75
110200.0,121291.96
98800.0,120097.65
74200.0,159737.39
52800.0,100780.2
168000.0,174233.47
318400.0,309516.2
293300.0,201777.67
156100.0,160873.44
197500.0,207796.42
224900.0,239207.95
90300.0,116492.445
125000.0,127362.17
260400.0,314518.72
352600.0,431880.84
331400.0,372692.72
214600.0,145344.84
166000.0,154037.62
158300.0,147592.33
68400.0,49553.73
64700.0,66416.5
244400.0,139923.84
92800.0,96793.71
273200.0,290009.1
71300.0,178993.94
130100.0,146281.4
179600.0,162282.0
137300.0,141968.03
146500.0,157124.16
418400.0,210918.45
181300.0,238325.81
47500.0,71201.055
229200.0,202151.53
121500.0,109724.05
176900.0,141431.67
237600.0,253236.1
370900.0,386089.75
269500.0,283103.06
91400.0,95728.53
166100.0,161391.31
324000.0,284645.62
232300.0,238893.8
423200.0,406915.28
306300.0,364618.7
229900.0,226621.16
201200.0,201028.78
157400.0,154595.84
277500.0,242042.45
166300.0,198601.28
198600.0,257802.11
94800.0,118077.15
356300.0,365020.88
300000.0,202103.72
350000.0,358852.12
157600.0,129881.87
63800.0,72360.125
112500.0,184621.78
94200.0,92289.836
212700.0,221875.55
347900.0,379113.8
178100.0,188244.66
405500.0,342328.6
362500.0,341235.7
196900.0,202641.81
137500.0,186664.67
191100.0,156915.72
500000.0,301481.84
332700.0,307779.5
263100.0,163055.34
91900.0,78429.87
347800.0,266536.16
167400.0,243018.75
208300.0,182503.94
90400.0,100573.39
202700.0,194285.05
173300.0,166468.08
60000.0,69848.45
193800.0,122506.45
89200.0,91886.38
350500.0,342351.47
190400.0,156261.03
239200.0,242487.2
163900.0,152505.33
174200.0,187888.27
48300.0,72639.734
79600.0,90288.81
244600.0,276014.56
159900.0,227169.27
159100.0,170607.5
315000.0,358919.56
212500.0,110330.97
359200.0,335701.6
136700.0,120567.7
160500.0,211096.14
70100.0,65937.86
212500.0,143663.3
78800.0,84331.5
154500.0,171302.86
183300.0,197110.25
411600.0,376462.84
79900.0,73236.07
157000.0,230131.56
141600.0,103140.16
162500.0,191973.58
433300.0,342654.25
55100.0,72368.62
204000.0,208544.08
134400.0,104263.93
123800.0,132754.53
175000.0,200728.39
225800.0,231890.5
113700.0,145490.88
286000.0,259210.28
101000.0,113654.945
139700.0,96717.95
190400.0,221728.12
90300.0,116800.81
292700.0,249837.92
302500.0,319088.94
92800.0,104453.73
157800.0,178503.84
92200.0,138309.62
303400.0,265171.12
115400.0,128661.98
68500.0,65497.887
222900.0,246105.78
80900.0,64178.242
98800.0,77865.164
134600.0,133418.6
353400.0,264627.22
216000.0,238822.05
264300.0,265332.25
323700.0,256711.81
127900.0,147867.19
94400.0,80070.65
301500.0,302264.06
91700.0,96077.914
150000.0,196590.61
231400.0,249860.33
214100.0,246606.92
183300.0,151341.89
90000.0,99075.15
339200.0,300038.25
210200.0,202798.02
132000.0,136760.47
376800.0,308811.78
156300.0,119229.766
226100.0,227218.02
151200.0,164476.11
167000.0,155140.98
214600.0,246249.23
284400.0,265717.9
151400.0,137715.77
53000.0,53957.492
240000.0,265713.34
281300.0,236291.92
175000.0,170011.42
125700.0,178219.27
266300.0,270752.88
248400.0,271453.03
76800.0,67760.45
213700.0,212450.7
113300.0,155338.92
117200.0,116191.43
162100.0,140838.9
225200.0,270044.25
87500.0,173271.89
144100.0,151497.98
353400.0,261815.47
