y_true,y_pred
58400.0,79984.86
177400.0,170189.55
294800.0,279853.9
49000.0,62858.625
108500.0,106212.945
232500.0,245598.88
361300.0,366157.47
158000.0,149764.11
240600.0,284831.1
226200.0,211092.72
456300.0,436317.53
233900.0,213447.03
407000.0,407155.2
57500.0,74814.63
62000.0,75499.64
123200.0,133350.28
67700.0,70934.42
439100.0,356699.16
226500.0,199131.92
269400.0,268529.3
122200.0,137390.3
47700.0,62455.277
67500.0,143428.39
173500.0,224591.83
138800.0,154059.38
326700.0,238344.9
114600.0,140623.5
223200.0,235197.7
167500.0,113808.64
231800.0,188136.06
277400.0,182240.61
106400.0,107298.14
214800.0,238855.08
67500.0,96043.1
119400.0,109998.87
173900.0,133397.1
65800.0,65249.13
201900.0,206266.06
144000.0,181601.45
73800.0,86682.59
197600.0,161214.1
205000.0,198727.83
345300.0,219403.58
140800.0,128969.59
287900.0,287481.78
218300.0,292046.0
173300.0,218816.19
261400.0,384717.3
175300.0,177977.56
281500.0,247661.62
88200.0,119475.625
146000.0,129102.99
81400.0,102658.02
109700.0,111843.05
383900.0,353526.6
64900.0,57894.414
57400.0,70839.37
189600.0,191107.9
146600.0,231848.94
121400.0,131405.88
343000.0,328544.53
176100.0,170189.55
227500.0,227930.53
151300.0,170189.55
381500.0,243995.72
140800.0,106900.21
159600.0,138686.47
96100.0,115531.77
152800.0,150710.89
156500.0,153487.88
162900.0,174061.25
143000.0,116307.28
254300.0,358701.6
282900.0,287689.66
72600.0,86997.22
175000.0,363471.25
381900.0,305608.38
340900.0,309259.2
195400.0,185832.52
116700.0,198645.6
252300.0,352180.88
76300.0,91353.3
276000.0,184211.64
89400.0,104717.74
228900.0,205009.19
299300.0,295337.28
162500.0,205469.16
215300.0,249978.31
227600.0,130245.055
156300.0,97269.91
85700.0,115794.63
261800.0,270619.7
268500.0,271818.28
164200.0,143573.03
100000.0,116743.57
322200.0,280742.72
240000.0,239110.56
170700.0,134832.92
53900.0,50991.2
243700.0,191450.67
425000.0,221891.42
62000.0,72367.58
169900.0,190970.9
133700.0,167394.3
123400.0,115084.76
145800.0,159007.69
181500.0,193349.77
360600.0,331081.25
452600.0,358384.62
192000.0,207497.0
113000.0,134621.3
151900.0,144793.25
47800.0,81395.68
192000.0,169313.23
287600.0,259170.0
62000.0,86495.72
493300.0,315489.66
155400.0,155549.58
359900.0,339126.97
221200.0,286399.5
418500.0,171123.89
158000.0,177273.72
432400.0,454614.53
152000.0,183967.61
136300.0,146336.11
47800.0,47298.39
127000.0,159123.89
274300.0,245612.23
159900.0,159091.27
72900.0,94394.875
49800.0,53223.324
124300.0,138172.52
178600.0,117184.85
310000.0,428188.62
144000.0,119254.78
187500.0,138858.64
181700.0,194019.34
109800.0,135104.0
344700.0,283951.8
167900.0,207906.64
83600.0,97877.27
138900.0,144203.03
106300.0,199702.28
110200.0,119451.695
98800.0,131963.1
74200.0,134101.95
52800.0,94314.875
168000.0,182541.0
318400.0,361990.7
293300.0,225570.86
156100.0,107704.95
197500.0,213282.83
224900.0,205680.5
90300.0,125472.88
125000.0,112578.125
260400.0,350999.28
352600.0,439536.7
331400.0,367538.34
214600.0,140510.89
166000.0,166522.39
158300.0,216425.77
68400.0,60467.81
64700.0,71308.08
244400.0,154360.27
92800.0,92985.57
273200.0,235527.22
71300.0,131881.94
130100.0,154859.67
179600.0,158151.86
137300.0,136305.39
146500.0,155548.25
418400.0,219652.72
181300.0,243043.08
47500.0,47708.887
229200.0,234620.17
121500.0,106927.02
176900.0,149211.25
237600.0,242184.69
370900.0,404192.06
269500.0,262443.44
91400.0,107432.99
166100.0,173840.44
324000.0,271537.7
232300.0,257979.19
423200.0,375793.12
306300.0,393110.03
229900.0,231026.31
201200.0,204036.1
157400.0,144182.4
277500.0,242771.12
166300.0,214445.8
198600.0,250829.4
94800.0,144407.81
356300.0,389337.62
300000.0,237612.98
350000.0,330925.0
157600.0,139610.61
63800.0,78091.69
112500.0,170189.55
94200.0,103161.9
212700.0,244398.84
347900.0,342867.38
178100.0,177026.39
405500.0,390630.44
362500.0,338318.1
196900.0,203866.48
137500.0,186766.7
191100.0,141220.47
500000.0,308440.94
332700.0,394752.9
263100.0,168820.02
91900.0,85775.875
347800.0,268009.44
167400.0,203993.48
208300.0,211572.6
90400.0,93554.58
202700.0,187788.14
173300.0,166272.45
60000.0,37554.855
193800.0,133739.11
89200.0,91237.414
350500.0,327806.53
190400.0,179044.3
239200.0,251096.75
163900.0,167604.84
174200.0,200356.6
48300.0,73273.94
79600.0,96510.45
244600.0,268125.25
159900.0,240505.4
159100.0,161268.38
315000.0,331381.03
212500.0,120430.95
359200.0,320769.16
136700.0,129475.73
160500.0,202997.9
70100.0,60852.92
212500.0,129557.5
78800.0,87366.71
154500.0,185323.52
183300.0,199811.62
411600.0,348613.7
79900.0,78281.45
157000.0,235925.34
141600.0,110341.91
162500.0,180888.28
433300.0,305014.12
55100.0,67845.23
204000.0,172198.81
134400.0,117180.83
123800.0,144155.31
175000.0,201447.92
225800.0,237728.81
113700.0,149738.11
286000.0,229479.98
101000.0,121069.61
139700.0,93294.59
190400.0,247639.19
90300.0,121113.49
292700.0,236650.28
302500.0,301187.0
92800.0,99841.64
157800.0,214766.3
92200.0,137025.22
303400.0,269440.22
115400.0,71854.55
68500.0,58836.707
222900.0,232324.36
80900.0,75950.35
98800.0,81884.41
134600.0,128038.086
353400.0,291814.1
216000.0,251495.53
264300.0,272358.53
323700.0,254656.48
127900.0,152925.94
94400.0,80029.42
301500.0,288195.22
91700.0,91435.75
150000.0,202189.33
231400.0,230431.33
214100.0,266935.03
183300.0,167394.3
90000.0,98492.0
339200.0,398427.25
210200.0,221136.83
132000.0,131580.94
376800.0,329561.6
156300.0,132992.89
226100.0,224652.45
151200.0,216269.78
167000.0,149806.95
214600.0,238941.19
284400.0,280705.78
151400.0,134195.47
53000.0,55153.7
240000.0,294251.8
281300.0,230004.3
175000.0,166979.9
125700.0,196674.98
266300.0,242177.3
248400.0,256343.86
76800.0,66942.914
213700.0,223625.78
113300.0,157855.45
117200.0,138418.36
162100.0,147741.73
225200.0,249641.2
87500.0,170189.55
144100.0,167394.3
353400.0,288019.1
83100.0,127726.48
173200.0,169769.84
243600.0,239571.4
233700.0,204311.81
109700.0,216989.55
132000.0,128722.734
170800.0,180353.78
160400.0,170189.55
190500.0,216352.1
153800.0,149765.53
96500.0,121341.25
101800.0,122997.42
405200.0,303118.5
53500.0,59602.527
289600.0,223998.03
61500.0,69174.14
184100.0,154324.36
80800.0,182445.81
268000.0,203314.88
180100.0,264696.62
137500.0,145598.03
272800.0,285984.1
176500.0,196865.66
139000.0,132338.78
205100.0,192759.31
279900.0,402479.22
286500.0,226544.02
61200.0,69208.45
84100.0,89018.625
162800.0,187155.94
246700.0,217312.83
146900.0,124213.945
207000.0,182895.27
110900.0,130421.93
39600.0,58297.656
96700.0,115819.92
463800.0,382710.16
190900.0,214361.55
125900.0,107399.7
374100.0,342699.34
149500.0,170189.55
67500.0,72595.07
391500.0,320769.78
189800.0,201849.86
189300.0,189406.88
130600.0,170189.55
61500.0,76504.16
339000.0,452804.6
254000.0,270066.66
190000.0,184321.3
175500.0,184188.45
353900.0,280599.5
83400.0,89678.16
72500.0,69919.234
288400.0,245024.53
137500.0,143119.17
346500.0,250536.06
206300.0,119881.26
116300.0,131124.83
181800.0,164562.56
194100.0,197102.16
358200.0,370817.94
182600.0,153885.95
98300.0,98169.69
210500.0,246048.3
154300.0,125149.62
68300.0,86543.58
64400.0,83890.16
189400.0,220475.83
132700.0,167620.34
135100.0,134816.72
283800.0,287297.06
146300.0,170189.55
70600.0,92873.37
176100.0,198844.05
81800.0,89231.805
148800.0,129206.336
262800.0,297743.38
409600.0,396136.56
175000.0,165466.5
133100.0,167394.3
498600.0,410025.03
73200.0,76053.42
84400.0,108057.43
104800.0,88030.195
162500.0,219945.75
147900.0,128999.734
238000.0,239092.55
91600.0,136391.86
75300.0,79305.66
74500.0,94690.88
135900.0,124826.586
155000.0,218055.4
154300.0,198568.12
293100.0,219378.89
93800.0,122263.8
159100.0,172761.7
189400.0,183812.4
287500.0,261947.33
120100.0,177897.81
67900.0,59580.535
85100.0,73099.86
177800.0,123074.75
132100.0,128169.3
101900.0,123138.85
122700.0,152797.06
209000.0,250242.36
202800.0,215389.84
147400.0,152653.16
235500.0,287370.5
70200.0,88666.5
111700.0,115258.52
490400.0,347825.97
89600.0,124232.664
225400.0,213390.45
97500.0,87008.42
54000.0,57470.17
394600.0,373736.28
266200.0,279473.56
334100.0,317224.72
234600.0,262350.34
100800.0,111954.35
142600.0,247405.72
183400.0,284208.12
238700.0,264756.7
104100.0,85154.06
96400.0,128083.516
127900.0,120876.71
223100.0,236830.89
149800.0,157992.06
164400.0,150729.14
372900.0,412490.84
141700.0,198667.2
225000.0,226990.17
203300.0,152210.36
329200.0,243401.92
181300.0,142304.34
91300.0,126473.39
360600.0,282807.3
297400.0,335424.78
78200.0,87959.95
84400.0,94673.27
155600.0,197518.2
493400.0,357858.3
174000.0,159149.69
369700.0,420795.8
267100.0,231949.78
155000.0,154269.47
65500.0,61174.41
279400.0,300632.0
225000.0,236481.52
122900.0,154813.61
95300.0,105499.21
161100.0,127235.555
214200.0,191982.17
72100.0,121463.164
118200.0,138886.6
346100.0,243738.03
132400.0,145574.02
156900.0,137276.48
177900.0,222962.64
148400.0,267689.62
130600.0,111290.09
268800.0,282414.34
417900.0,364413.56
191100.0,145252.42
140300.0,200309.8
350000.0,165216.56
312500.0,151900.61
262500.0,235714.84
159400.0,126837.2
80200.0,109692.03
263800.0,269359.3
217700.0,238450.86
108800.0,98788.89
500000.0,341762.66
187500.0,191026.28
354100.0,311534.06
123200.0,128523.65
206300.0,83420.25
207400.0,258070.97
151900.0,142172.08
102600.0,155255.69
196700.0,233194.06
103400.0,137364.23
97800.0,81248.945
89400.0,84815.12
191900.0,156218.27
322600.0,170189.55
72500.0,61759.023
181300.0,156507.11
262100.0,226199.89
71300.0,74734.55
72800.0,82519.79
228500.0,190792.14
143300.0,158568.23
311800.0,267079.66
191100.0,165534.67
207400.0,173287.25
243200.0,201312.72
332500.0,284149.3
97500.0,121021.24
219400.0,243977.58
99200.0,107865.92
213300.0,226900.14
241900.0,257515.1
110300.0,146134.03
191700.0,146738.58
237500.0,195699.45
161700.0,151220.27
210200.0,189312.8
425000.0,257263.73
110500.0,144814.52
282900.0,257274.3
125000.0,170189.55
111300.0,146954.11
80400.0,91229.49
156300.0,106564.61
92600.0,129787.64
120800.0,137968.42
206900.0,248363.16
150000.0,85740.21
88900.0,132574.62
299500.0,306023.12
67500.0,112492.37
321800.0,230597.53
109000.0,148845.7
66500.0,71677.625
108000.0,98211.64
95400.0,121686.7
204500.0,208729.33
359400.0,434791.84
182100.0,195746.67
238000.0,220337.3
304400.0,353173.44
75000.0,52593.46
87500.0,102636.78
