y_true,y_pred
58400.0,69391.26
177400.0,177421.88
294800.0,322178.84
49000.0,60674.9
108500.0,101618.12
232500.0,285788.88
361300.0,336307.88
158000.0,162012.94
240600.0,304541.22
226200.0,218798.45
456300.0,389750.0
233900.0,217069.03
407000.0,409108.72
57500.0,75174.38
62000.0,68111.805
123200.0,127404.81
67700.0,68789.875
439100.0,370697.0
226500.0,174713.52
269400.0,260220.6
122200.0,131423.03
47700.0,70496.53
67500.0,118222.836
173500.0,208096.88
138800.0,139794.2
326700.0,241882.53
114600.0,153045.58
223200.0,221056.08
167500.0,111550.32
231800.0,179579.2
277400.0,171369.52
106400.0,116055.875
214800.0,214542.55
67500.0,95122.805
119400.0,112929.1
173900.0,123412.195
65800.0,60165.81
201900.0,200993.7
144000.0,185832.88
73800.0,90087.03
197600.0,160866.08
205000.0,198826.03
345300.0,235091.4
140800.0,128857.59
287900.0,309753.6
218300.0,277445.75
173300.0,202941.58
261400.0,305780.7
175300.0,175497.05
281500.0,246344.36
88200.0,121661.875
146000.0,122107.19
81400.0,88619.16
109700.0,94503.14
383900.0,401088.3
64900.0,55165.535
57400.0,73604.73
189600.0,173634.33
146600.0,222736.1
121400.0,130910.54
343000.0,310997.66
176100.0,164726.64
227500.0,234426.7
151300.0,169135.39
381500.0,220076.47
140800.0,97909.11
159600.0,143931.27
96100.0,93161.32
152800.0,145269.73
156500.0,161820.06
162900.0,169527.64
143000.0,115982.08
254300.0,357134.16
282900.0,295541.28
72600.0,81932.21
175000.0,334972.44
381900.0,296868.66
340900.0,308633.66
195400.0,183872.89
116700.0,192307.25
252300.0,317377.25
76300.0,98309.195
276000.0,188269.06
89400.0,95106.56
228900.0,209456.56
299300.0,306807.16
162500.0,178044.28
215300.0,205953.33
227600.0,153959.64
156300.0,102542.56
85700.0,101136.35
261800.0,259234.77
268500.0,286853.25
164200.0,139822.06
100000.0,102373.62
322200.0,332962.72
240000.0,264850.16
170700.0,153621.28
53900.0,50501.625
243700.0,219423.66
425000.0,257497.42
62000.0,70245.8
169900.0,200937.36
133700.0,134202.52
123400.0,116602.7
145800.0,177076.7
181500.0,199618.69
360600.0,324545.97
452600.0,353355.0
192000.0,197732.88
113000.0,150430.3
151900.0,134052.22
47800.0,79743.336
192000.0,164647.64
287600.0,258755.1
62000.0,147406.92
493300.0,279235.66
155400.0,154661.02
359900.0,358631.47
221200.0,242867.69
418500.0,200956.7
158000.0,162372.72
432400.0,387147.56
152000.0,186561.81
136300.0,132438.66
47800.0,48579.312
127000.0,138714.77
274300.0,212888.19
159900.0,151626.2
72900.0,91582.37
49800.0,49680.168
124300.0,155279.53
178600.0,100471.96
310000.0,409815.1
144000.0,118228.7
187500.0,122660.18
181700.0,188924.12
109800.0,113876.49
344700.0,297814.66
167900.0,198589.72
83600.0,98948.05
138900.0,155071.9
106300.0,202303.12
110200.0,111812.87
98800.0,118757.79
74200.0,125299.016
52800.0,98605.81
168000.0,181589.16
318400.0,303806.44
293300.0,213720.8
156100.0,137707.88
197500.0,223904.69
224900.0,230379.47
90300.0,111671.56
125000.0,121688.8
260400.0,341099.7
352600.0,425303.56
331400.0,345380.94
214600.0,143964.62
166000.0,156887.44
158300.0,188068.27
68400.0,58292.098
64700.0,68470.6
244400.0,162760.16
92800.0,100113.664
273200.0,319299.6
71300.0,99840.78
130100.0,157151.58
179600.0,151246.38
137300.0,145201.31
146500.0,144242.38
418400.0,226535.16
181300.0,236527.08
47500.0,67732.16
229200.0,215869.19
121500.0,111470.35
176900.0,135301.66
237600.0,248837.56
370900.0,366807.56
269500.0,270725.0
91400.0,96777.65
166100.0,147788.11
324000.0,297419.28
232300.0,248717.98
