y_true,y_pred
58400.0,77878.91
177400.0,179105.95
294800.0,318548.03
49000.0,57823.562
108500.0,98843.08
232500.0,248289.73
361300.0,312895.1
158000.0,161645.62
240600.0,309640.2
226200.0,224416.69
456300.0,419302.8
233900.0,216991.62
407000.0,413489.28
57500.0,79505.28
62000.0,78898.07
123200.0,125239.04
67700.0,72620.07
439100.0,329310.88
226500.0,199164.6
269400.0,268232.9
122200.0,135234.45
47700.0,70702.49
67500.0,103201.75
173500.0,214135.16
138800.0,134335.56
326700.0,220369.67
114600.0,140373.73
223200.0,239862.44
167500.0,113882.58
231800.0,141839.06
277400.0,175460.73
106400.0,109609.21
214800.0,195990.83
67500.0,84600.47
119400.0,97613.28
173900.0,111650.9
65800.0,60064.793
201900.0,195031.33
144000.0,202804.6
73800.0,91613.38
197600.0,168454.14
205000.0,215977.72
345300.0,201101.45
140800.0,134057.08
287900.0,317409.94
218300.0,273019.6
173300.0,210075.52
261400.0,285419.53
175300.0,173897.81
281500.0,244122.11
88200.0,112732.62
146000.0,133132.36
81400.0,83242.234
109700.0,89664.73
383900.0,315348.88
64900.0,52042.87
57400.0,72904.78
189600.0,172127.23
146600.0,229960.22
121400.0,138028.97
343000.0,322292.84
176100.0,176216.53
227500.0,231449.52
151300.0,177186.84
381500.0,248615.06
140800.0,103967.74
159600.0,132342.56
96100.0,92397.195
152800.0,146977.66
156500.0,175369.72
162900.0,162291.14
143000.0,123402.9
254300.0,302916.8
282900.0,289864.5
72600.0,89031.195
175000.0,340287.1
381900.0,329741.75
340900.0,348558.5
195400.0,189608.75
116700.0,209608.42
252300.0,332333.66
76300.0,97446.97
276000.0,178593.23
89400.0,98579.484
228900.0,206563.52
299300.0,290100.38
162500.0,178497.7
215300.0,218623.66
227600.0,165854.19
156300.0,86445.0
85700.0,105305.21
261800.0,247470.86
268500.0,271928.75
164200.0,157513.19
100000.0,104763.695
322200.0,293361.62
240000.0,264374.2
170700.0,138085.58
53900.0,65777.45
243700.0,209816.03
425000.0,186397.48
62000.0,75039.15
169900.0,195107.05
133700.0,144842.69
123400.0,112347.95
145800.0,178382.84
181500.0,193437.0
360600.0,310871.94
452600.0,344604.12
192000.0,185041.31
113000.0,151342.47
151900.0,136023.08
47800.0,81449.34
192000.0,193984.38
287600.0,240859.11
62000.0,176381.62
493300.0,263458.56
155400.0,150001.67
359900.0,341449.25
221200.0,229779.36
418500.0,199746.47
158000.0,162618.97
432400.0,375089.22
152000.0,179871.11
136300.0,125884.11
47800.0,50722.934
127000.0,176981.98
274300.0,203668.06
159900.0,139843.53
72900.0,95212.11
49800.0,52812.355
124300.0,143961.73
178600.0,95137.32
310000.0,394022.84
144000.0,105867.695
187500.0,120037.766
181700.0,189160.66
109800.0,123745.37
344700.0,259447.22
167900.0,200258.03
83600.0,97555.02
138900.0,160653.28
106300.0,203411.84
110200.0,110915.75
98800.0,126386.58
74200.0,107694.48
52800.0,89869.586
168000.0,175207.06
318400.0,297027.53
293300.0,212736.98
156100.0,136943.31
197500.0,222844.88
224900.0,230694.53
90300.0,118071.29
125000.0,124094.35
260400.0,332079.88
352600.0,424453.06
331400.0,408912.5
214600.0,142803.4
166000.0,181552.11
158300.0,178262.27
68400.0,52389.812
64700.0,77380.73
244400.0,155915.83
92800.0,102355.46
273200.0,265162.0
71300.0,118489.56
130100.0,150978.47
179600.0,148596.22
137300.0,165959.4
146500.0,146442.77
418400.0,191463.1
181300.0,234951.78
47500.0,68273.68
229200.0,209355.7
121500.0,108280.77
176900.0,123976.42
237600.0,258443.36
370900.0,423481.06
269500.0,277274.1
91400.0,97614.12
166100.0,147441.1
324000.0,287183.1
232300.0,245247.56
423200.0,400777.84
306300.0,342431.47
229900.0,210266.33
201200.0,206764.73
157400.0,171450.11
277500.0,248833.28
166300.0,196920.48
198600.0,215330.69
94800.0,148549.6
356300.0,364223.53
300000.0,222280.28
350000.0,327971.97
157600.0,117412.5
63800.0,81390.87
112500.0,142763.52
94200.0,95093.69
212700.0,159793.62
347900.0,343413.56
178100.0,175250.86
405500.0,332158.1
362500.0,345049.06
196900.0,195581.53
137500.0,177267.12
191100.0,138234.2
500000.0,279210.38
332700.0,243712.0
263100.0,163497.72
91900.0,74192.49
347800.0,248441.8
167400.0,207620.92
208300.0,192572.64
90400.0,101708.48
202700.0,166383.33
173300.0,164483.16
60000.0,76190.7
193800.0,150572.97
89200.0,90667.36
350500.0,342597.72
190400.0,185659.98
239200.0,239786.05
163900.0,156668.98
174200.0,203662.62
48300.0,76468.336
79600.0,84398.04
244600.0,267817.3
159900.0,231593.47
159100.0,202080.8
315000.0,309483.72
212500.0,83831.3
359200.0,346144.28
136700.0,110132.695
160500.0,157302.73
70100.0,56058.656
212500.0,138646.8
78800.0,87660.74
154500.0,155777.45
183300.0,167654.08
411600.0,323022.12
79900.0,72157.45
157000.0,229823.84
141600.0,100107.37
162500.0,186285.0
433300.0,301191.9
55100.0,71017.27
204000.0,209106.69
134400.0,114400.73
123800.0,149797.95
175000.0,251995.62
225800.0,225782.0
113700.0,129005.64
286000.0,240241.1
101000.0,115219.62
139700.0,85093.5
190400.0,212672.88
90300.0,121760.766
292700.0,250768.89
302500.0,334213.97
92800.0,104758.59
157800.0,201869.48
92200.0,117257.07
303400.0,297533.88
115400.0,126287.77
68500.0,58425.336
222900.0,278267.47
80900.0,76864.914
98800.0,67648.555
134600.0,151205.7
353400.0,263986.97
216000.0,198721.2
264300.0,248356.05
323700.0,245296.45
127900.0,135800.27
94400.0,70403.34
301500.0,284524.88
91700.0,94851.85
150000.0,199268.9
231400.0,252859.86
214100.0,244996.27
183300.0,167168.08
90000.0,89039.26
339200.0,310262.7
210200.0,217854.4
132000.0,129923.49
376800.0,311834.88
156300.0,127795.93
226100.0,223311.64
151200.0,198765.17
167000.0,139453.45
214600.0,232134.78
284400.0,253835.25
151400.0,144855.12
53000.0,53567.36
240000.0,254163.72
281300.0,210302.22
175000.0,170331.45
125700.0,184685.19
266300.0,247109.08
248400.0,287902.38
76800.0,64336.594
213700.0,200982.58
113300.0,180162.44
117200.0,114462.93
162100.0,145775.05
225200.0,238304.23
87500.0,180805.5
144100.0,177518.86
353400.0,246191.7
83100.0,110956.164
173200.0,155504.48
243600.0,208301.38
233700.0,169453.45
109700.0,184056.06
132000.0,128526.586
170800.0,182570.61
160400.0,188624.02
190500.0,212869.9
153800.0,145821.06
96500.0,120261.77
101800.0,106657.13
405200.0,263893.6
53500.0,47505.12
289600.0,213301.53
61500.0,68887.17
184100.0,172775.7
80800.0,148430.08
268000.0,156560.25
180100.0,279119.84
137500.0,140039.45
272800.0,307336.9
176500.0,182718.31
139000.0,141819.05
205100.0,213364.81
279900.0,318038.38
286500.0,189835.64
61200.0,70438.53
84100.0,82048.72
162800.0,160826.66
246700.0,228723.8
146900.0,136895.52
207000.0,196579.92
110900.0,137754.25
39600.0,54042.566
96700.0,106864.734
463800.0,329241.8
190900.0,210440.06
125900.0,94956.484
374100.0,357712.62
149500.0,163825.03
67500.0,73374.914
391500.0,248555.55
189800.0,201190.08
189300.0,175621.61
130600.0,137982.38
61500.0,77587.195
339000.0,374817.8
254000.0,245594.89
190000.0,196504.38
175500.0,157246.03
353900.0,269227.8
83400.0,87445.57
72500.0,57184.453
288400.0,230185.77
137500.0,129292.0
346500.0,253660.3
206300.0,166343.98
116300.0,114755.63
181800.0,133969.39
194100.0,164396.28
358200.0,359241.12
182600.0,163399.2
98300.0,96370.195
210500.0,244047.62
154300.0,116355.1
68300.0,84087.04
64400.0,64329.17
189400.0,206882.5
132700.0,145481.86
135100.0,136562.48
283800.0,264595.66
146300.0,168453.34
70600.0,79803.21
176100.0,160973.34
81800.0,97386.02
148800.0,127303.64
262800.0,279795.2
409600.0,383105.62
175000.0,187178.78
133100.0,198152.52
498600.0,454528.72
73200.0,75588.98
84400.0,86934.44
104800.0,84143.914
162500.0,240901.84
147900.0,142757.94
238000.0,159717.75
91600.0,126453.49
75300.0,78666.51
74500.0,85406.92
135900.0,108102.58
155000.0,143444.11
154300.0,193429.06
293100.0,243798.95
93800.0,108766.17
159100.0,192900.92
189400.0,178288.95
287500.0,255152.89
120100.0,141147.23
67900.0,67999.66
85100.0,68594.65
177800.0,117828.88
132100.0,132329.44
101900.0,113574.766
122700.0,151150.77
209000.0,234607.4
202800.0,193845.67
147400.0,149302.62
235500.0,271898.66
70200.0,86484.25
111700.0,104334.555
490400.0,272806.7
89600.0,108263.63
225400.0,175409.2
97500.0,94968.52
54000.0,64702.707
394600.0,392174.66
266200.0,233197.62
334100.0,303434.06
234600.0,260540.42
100800.0,105641.48
142600.0,193103.94
183400.0,218465.89
238700.0,234460.45
104100.0,87963.48
96400.0,121314.41
127900.0,113246.72
223100.0,231033.16
149800.0,147549.27
164400.0,155567.97
372900.0,343737.94
141700.0,227261.8
225000.0,183306.33
203300.0,135817.48
329200.0,238367.88
181300.0,134896.58
91300.0,114947.32
360600.0,234788.48
297400.0,355435.6
78200.0,95049.53
84400.0,92599.64
155600.0,183001.17
493400.0,350501.53
174000.0,165079.23
369700.0,416541.6
267100.0,211887.19
155000.0,128914.016
65500.0,49620.41
279400.0,309975.53
225000.0,194157.06
122900.0,135632.27
95300.0,113198.78
161100.0,169962.47
214200.0,124290.375
72100.0,106050.8
118200.0,141480.78
346100.0,210628.98
132400.0,119068.52
156900.0,138159.08
177900.0,224337.3
148400.0,250016.69
130600.0,99400.62
268800.0,300870.06
417900.0,354458.7
191100.0,132268.12
140300.0,180887.77
350000.0,129114.56
312500.0,119116.336
262500.0,206747.98
159400.0,153498.56
80200.0,100403.09
263800.0,250177.2
217700.0,266538.72
108800.0,96214.81
500000.0,310272.16
187500.0,211407.8
354100.0,308411.8
123200.0,106793.73
206300.0,144736.64
207400.0,297385.22
151900.0,131250.81
102600.0,133716.4
196700.0,224415.61
103400.0,125918.93
97800.0,85612.586
89400.0,88323.68
191900.0,150704.56
322600.0,180498.66
72500.0,63208.61
181300.0,148164.19
262100.0,234641.2
71300.0,76164.69
72800.0,74125.445
228500.0,188088.34
143300.0,165338.56
311800.0,276044.84
191100.0,199455.8
207400.0,184607.88
243200.0,189422.05
332500.0,278035.38
97500.0,110314.445
219400.0,208327.61
99200.0,126424.07
213300.0,187388.47
241900.0,247511.22
110300.0,90026.055
191700.0,142567.31
237500.0,200614.72
161700.0,212287.66
210200.0,196605.8
425000.0,235470.84
110500.0,120136.6
282900.0,276414.7
125000.0,440061.8
111300.0,134858.77
80400.0,102371.96
156300.0,90360.484
92600.0,117016.89
120800.0,122020.58
206900.0,214852.33
150000.0,96089.734
88900.0,138984.23
299500.0,306162.06
67500.0,94582.04
321800.0,225455.8
109000.0,128681.49
66500.0,64443.26
108000.0,94965.81
95400.0,114960.25
204500.0,216958.92
359400.0,399424.03
182100.0,193335.94
