y_true,y_pred
58400.0,76878.04
177400.0,156655.1
294800.0,246333.1
49000.0,62351.96
108500.0,103757.75
232500.0,210059.08
361300.0,246541.08
158000.0,150220.12
240600.0,266453.8
226200.0,202931.7
456300.0,381978.7
233900.0,202558.72
407000.0,350225.22
57500.0,77187.55
62000.0,72145.07
123200.0,173009.19
67700.0,61654.215
439100.0,302278.47
226500.0,154981.72
269400.0,223809.47
122200.0,120300.664
47700.0,80254.66
67500.0,152993.77
173500.0,220993.67
138800.0,152993.77
326700.0,197292.11
114600.0,154294.62
223200.0,217585.94
167500.0,152993.77
231800.0,111429.75
277400.0,152993.77
106400.0,96428.58
214800.0,194889.28
67500.0,102579.93
119400.0,84338.26
173900.0,98820.836
65800.0,68772.82
201900.0,168045.62
144000.0,153143.39
73800.0,87926.74
197600.0,169782.64
205000.0,190785.6
345300.0,184477.81
140800.0,92256.05
287900.0,258996.05
218300.0,253039.58
173300.0,208915.33
261400.0,250996.19
175300.0,179462.28
281500.0,207144.88
88200.0,147081.98
146000.0,133691.92
81400.0,83635.97
109700.0,71148.11
383900.0,281843.12
64900.0,70270.79
57400.0,63831.777
189600.0,155484.47
146600.0,249523.61
121400.0,151631.11
343000.0,270174.06
176100.0,171565.27
227500.0,226767.1
151300.0,152993.77
381500.0,211515.1
140800.0,95468.88
159600.0,139606.61
96100.0,98037.21
152800.0,143644.94
156500.0,162579.42
162900.0,160918.1
143000.0,101516.31
254300.0,240230.31
282900.0,275862.72
72600.0,78785.28
175000.0,290484.66
381900.0,264791.28
340900.0,310755.44
195400.0,161446.11
116700.0,221312.36
252300.0,290681.7
76300.0,90307.414
276000.0,168016.45
89400.0,83044.875
228900.0,212241.52
299300.0,259445.23
162500.0,152993.77
215300.0,245603.8
227600.0,216356.62
156300.0,76193.9
85700.0,115005.21
261800.0,223858.36
268500.0,243702.94
164200.0,178197.34
100000.0,99698.914
322200.0,224121.31
240000.0,264384.53
170700.0,108970.19
53900.0,68656.17
243700.0,216909.89
425000.0,188145.22
62000.0,83619.14
169900.0,181848.42
133700.0,199072.69
123400.0,125710.76
145800.0,161947.44
181500.0,196081.5
360600.0,267298.03
452600.0,351480.28
192000.0,176437.16
113000.0,158729.83
151900.0,152993.77
47800.0,88364.125
192000.0,180009.25
287600.0,237095.97
62000.0,210238.66
493300.0,232864.72
155400.0,152993.77
359900.0,292762.97
221200.0,219985.61
418500.0,175320.89
158000.0,156832.08
432400.0,295380.1
152000.0,169032.36
136300.0,152993.77
47800.0,61335.0
127000.0,211034.94
274300.0,202149.03
159900.0,136052.0
72900.0,64771.98
49800.0,58149.62
124300.0,131869.98
178600.0,99016.68
310000.0,332735.44
144000.0,88508.18
187500.0,89328.78
181700.0,170526.66
109800.0,114244.7
344700.0,231023.02
167900.0,206256.23
83600.0,109133.16
138900.0,153295.5
106300.0,185290.3
110200.0,94207.18
98800.0,128690.08
74200.0,80743.07
52800.0,75717.55
168000.0,160004.2
318400.0,273661.12
293300.0,205972.39
156100.0,163347.33
197500.0,190513.6
224900.0,202551.19
90300.0,141645.08
125000.0,116660.43
260400.0,234482.6
352600.0,311740.94
331400.0,399749.47
214600.0,159262.2
166000.0,210604.08
158300.0,197151.8
68400.0,60595.27
64700.0,63003.746
244400.0,155417.9
92800.0,99287.4
273200.0,206669.9
71300.0,152993.77
130100.0,152993.77
179600.0,152993.77
137300.0,127218.56
146500.0,152993.77
418400.0,152993.77
181300.0,202736.33
47500.0,50258.7
229200.0,169740.39
121500.0,103165.05
176900.0,134303.4
237600.0,244248.56
370900.0,377190.2
269500.0,249097.78
91400.0,109318.78
166100.0,146498.92
324000.0,247779.5
232300.0,215661.98
423200.0,341249.7
306300.0,279021.1
229900.0,177596.25
201200.0,198383.58
157400.0,152993.77
277500.0,238984.27
166300.0,205152.94
198600.0,212751.6
94800.0,172963.98
356300.0,303838.3
300000.0,152993.77
350000.0,289237.66
157600.0,113977.87
63800.0,69700.59
112500.0,152993.77
94200.0,96969.72
212700.0,200107.6
347900.0,264663.3
178100.0,175604.19
405500.0,285008.28
362500.0,290093.2
196900.0,197463.78
137500.0,163644.67
191100.0,152993.77
500000.0,297265.84
332700.0,229122.89
263100.0,155808.06
91900.0,73746.8
347800.0,208722.55
167400.0,158548.27
208300.0,152993.77
90400.0,118898.195
202700.0,153988.28
173300.0,152993.77
60000.0,109960.9
193800.0,173331.22
89200.0,79103.98
350500.0,273859.8
190400.0,167728.28
239200.0,194135.39
163900.0,164919.36
174200.0,181966.9
48300.0,67367.21
79600.0,86719.23
244600.0,237605.95
159900.0,198367.69
159100.0,217595.69
315000.0,256382.5
212500.0,152993.77
359200.0,280322.7
136700.0,108865.38
160500.0,140494.4
70100.0,55098.023
212500.0,143491.19
78800.0,82054.12
154500.0,152993.77
183300.0,152993.77
411600.0,337302.62
79900.0,55415.105
157000.0,224162.14
141600.0,96907.69
162500.0,196801.27
433300.0,284859.62
55100.0,76123.16
204000.0,216955.83
134400.0,92563.35
123800.0,154243.44
175000.0,241382.02
225800.0,188476.56
113700.0,163468.11
286000.0,209242.94
101000.0,117420.78
139700.0,92263.79
190400.0,197743.06
90300.0,135795.34
292700.0,248532.1
302500.0,276055.9
92800.0,124932.23
157800.0,213346.9
92200.0,89254.1
303400.0,249289.81
115400.0,152993.77
68500.0,60365.133
222900.0,263644.53
80900.0,61918.906
98800.0,60834.527
134600.0,152993.77
353400.0,250721.3
216000.0,168485.31
264300.0,212760.31
323700.0,235653.27
127900.0,152993.77
94400.0,78318.8
301500.0,258839.25
91700.0,97665.42
150000.0,166885.83
231400.0,234599.58
214100.0,249130.81
183300.0,169969.6
90000.0,69136.086
339200.0,204590.23
210200.0,229373.0
132000.0,166472.84
376800.0,259151.22
156300.0,130381.88
226100.0,213078.5
151200.0,205377.28
167000.0,101044.664
214600.0,224998.72
284400.0,211236.1
151400.0,164680.45
53000.0,58958.82
240000.0,276563.16
281300.0,169043.48
175000.0,187603.22
125700.0,172920.27
266300.0,204468.33
248400.0,235944.25
76800.0,64177.69
213700.0,186326.92
113300.0,199214.94
117200.0,120252.26
162100.0,153299.02
225200.0,196440.3
87500.0,152993.77
144100.0,188794.8
353400.0,221117.42
83100.0,99918.61
173200.0,122045.71
243600.0,186123.75
233700.0,198308.11
109700.0,196918.97
132000.0,111558.516
170800.0,158795.08
160400.0,189678.75
190500.0,206137.06
153800.0,152993.77
96500.0,95356.23
101800.0,112707.14
405200.0,272479.6
53500.0,52027.24
289600.0,204406.52
61500.0,68301.09
184100.0,176357.58
80800.0,152993.77
268000.0,152993.77
180100.0,268628.7
137500.0,152993.77
272800.0,252764.14
176500.0,186035.38
139000.0,127774.97
205100.0,197002.38
279900.0,298199.75
286500.0,193081.47
61200.0,68624.42
84100.0,76434.14
162800.0,200383.34
246700.0,175380.42
146900.0,152993.77
207000.0,161796.16
110900.0,159699.92
39600.0,65607.98
96700.0,93360.81
463800.0,298048.78
190900.0,198329.48
125900.0,95973.79
374100.0,305488.03
149500.0,163074.47
67500.0,71206.21
391500.0,178773.02
189800.0,185212.73
189300.0,158044.05
130600.0,102451.95
61500.0,70867.75
339000.0,298859.38
254000.0,202067.69
190000.0,229607.61
175500.0,200562.88
353900.0,247895.8
83400.0,70485.7
72500.0,62471.957
288400.0,200903.25
137500.0,127739.39
346500.0,205271.73
206300.0,177189.2
116300.0,116616.83
181800.0,137592.62
194100.0,159615.42
358200.0,306967.22
182600.0,155135.95
98300.0,86880.56
210500.0,246822.92
154300.0,96079.48
68300.0,80603.2
64400.0,102378.5
189400.0,196011.56
132700.0,102922.7
135100.0,100346.9
283800.0,233047.56
146300.0,152993.77
70600.0,90496.055
176100.0,168524.69
81800.0,82018.516
148800.0,103118.125
262800.0,232625.66
409600.0,294135.1
175000.0,156756.88
133100.0,194686.98
498600.0,373292.44
73200.0,66672.26
84400.0,103215.53
104800.0,77350.18
162500.0,173356.69
147900.0,144588.61
238000.0,171321.97
91600.0,124605.24
75300.0,66068.03
74500.0,79109.63
135900.0,91207.23
155000.0,137418.61
154300.0,174482.89
293100.0,204143.33
93800.0,100556.6
159100.0,195463.88
189400.0,169703.64
287500.0,276557.62
120100.0,176113.2
67900.0,74592.07
85100.0,58738.594
177800.0,108292.75
132100.0,152993.77
101900.0,86836.82
122700.0,150031.28
209000.0,237410.94
202800.0,206500.67
147400.0,152993.77
235500.0,265499.3
70200.0,97269.26
111700.0,92057.16
490400.0,266154.66
89600.0,106516.76
225400.0,152993.77
97500.0,82471.484
54000.0,73613.08
394600.0,309139.75
266200.0,219130.69
334100.0,262225.03
234600.0,198808.6
100800.0,92440.2
