y_true,y_pred
58400.0,71610.805
177400.0,174673.36
294800.0,288628.4
49000.0,55541.824
108500.0,94104.73
232500.0,255154.11
361300.0,362161.25
158000.0,152787.6
240600.0,297142.84
226200.0,219145.53
456300.0,309805.28
233900.0,227386.67
407000.0,404862.56
57500.0,82606.484
62000.0,71232.02
123200.0,131514.44
67700.0,73689.99
439100.0,298095.97
226500.0,152534.27
269400.0,266750.28
122200.0,131671.06
47700.0,79570.664
67500.0,107014.96
173500.0,204715.34
138800.0,146324.8
326700.0,263913.47
114600.0,138118.77
223200.0,222144.23
167500.0,112021.32
231800.0,184061.16
277400.0,190381.0
106400.0,111192.49
214800.0,208846.0
67500.0,96107.88
119400.0,130689.625
173900.0,129699.17
65800.0,56708.758
201900.0,210090.34
144000.0,180161.58
73800.0,81365.02
197600.0,153961.11
205000.0,220451.64
345300.0,206486.11
140800.0,136555.98
287900.0,274273.28
218300.0,267123.75
173300.0,187730.83
261400.0,318047.16
175300.0,180330.39
281500.0,248734.83
88200.0,103296.57
146000.0,110267.54
81400.0,90487.945
109700.0,95346.77
383900.0,328686.8
64900.0,50379.484
57400.0,61351.5
189600.0,170085.86
146600.0,187967.48
121400.0,128602.61
343000.0,321703.25
176100.0,163177.45
227500.0,227653.33
151300.0,168281.53
381500.0,227438.28
140800.0,110205.41
159600.0,130501.43
96100.0,101849.02
152800.0,156658.83
156500.0,142637.5
162900.0,183023.52
143000.0,123561.875
254300.0,334191.66
282900.0,301131.88
72600.0,85504.305
175000.0,321245.22
381900.0,316510.97
340900.0,313217.84
195400.0,186130.14
116700.0,192883.62
252300.0,302157.4
76300.0,91364.54
276000.0,169295.0
89400.0,100057.35
228900.0,206613.75
299300.0,309270.38
162500.0,165432.25
215300.0,194917.34
227600.0,136369.1
156300.0,102053.984
85700.0,95339.05
261800.0,267705.97
268500.0,291968.03
164200.0,137180.3
100000.0,95702.16
322200.0,288433.6
240000.0,252583.17
170700.0,147181.05
53900.0,58264.586
243700.0,215104.31
425000.0,212714.06
62000.0,60401.066
169900.0,203377.7
133700.0,121040.75
123400.0,111946.02
145800.0,159660.03
181500.0,191874.38
360600.0,355748.94
452600.0,348377.06
192000.0,188912.4
113000.0,146217.67
151900.0,133193.56
47800.0,70213.05
192000.0,172751.16
287600.0,257321.16
62000.0,116534.12
493300.0,301774.4
155400.0,153122.95
359900.0,297447.34
221200.0,262801.6
418500.0,215346.3
158000.0,164714.39
432400.0,381093.4
152000.0,178129.55
136300.0,125456.85
47800.0,42576.55
127000.0,162166.89
274300.0,195399.02
159900.0,160755.5
72900.0,99284.66
49800.0,45528.65
124300.0,150669.22
178600.0,109293.14
310000.0,373300.62
144000.0,123042.945
187500.0,126463.62
181700.0,178263.45
109800.0,128097.805
344700.0,253962.61
167900.0,194957.12
83600.0,89953.195
138900.0,153493.73
106300.0,188273.2
110200.0,112556.44
98800.0,120279.09
74200.0,132715.42
52800.0,102478.73
168000.0,163451.11
318400.0,300014.22
293300.0,222429.36
156100.0,127086.266
197500.0,208218.16
224900.0,227853.81
90300.0,118031.55
125000.0,97034.76
260400.0,323328.16
352600.0,403829.5
331400.0,377572.06
214600.0,137364.62
166000.0,180560.12
158300.0,180669.67
68400.0,52120.85
64700.0,58515.895
244400.0,154782.31
92800.0,92245.93
273200.0,281609.38
71300.0,146757.06
130100.0,167159.8
179600.0,155987.95
137300.0,145350.81
146500.0,141122.06
418400.0,236431.45
181300.0,231260.42
47500.0,72719.31
229200.0,194358.06
121500.0,109215.1
176900.0,150426.86
237600.0,249982.36
370900.0,375716.8
269500.0,270602.12
91400.0,101816.69
166100.0,150743.95
324000.0,300775.97
232300.0,240076.19
423200.0,377970.88
306300.0,367985.88
229900.0,223281.61
201200.0,210651.69
157400.0,189774.83
277500.0,229116.55
166300.0,193835.7
198600.0,227064.22
94800.0,124048.445
356300.0,357189.7
300000.0,213758.7
350000.0,319815.22
157600.0,128103.43
63800.0,74432.96
112500.0,198964.31
94200.0,93792.836
212700.0,211240.53
347900.0,358564.44
178100.0,184717.06
405500.0,380932.44
362500.0,357569.38
196900.0,202344.61
137500.0,196121.7
191100.0,133475.73
500000.0,294038.62
332700.0,330920.25
263100.0,155918.2
91900.0,77300.625
347800.0,247746.89
167400.0,243310.25
208300.0,182376.22
90400.0,90001.59
202700.0,206437.67
173300.0,164811.5
60000.0,87379.375
193800.0,146433.4
89200.0,90460.94
350500.0,343612.4
190400.0,171960.86
239200.0,257362.39
163900.0,159947.16
174200.0,192274.61
48300.0,72632.67
79600.0,80449.76
244600.0,267653.12
159900.0,232403.03
159100.0,169300.81
315000.0,329896.8
212500.0,121442.2
359200.0,332436.34
136700.0,121751.48
160500.0,190070.23
70100.0,60234.3
212500.0,148377.58
78800.0,91509.91
154500.0,161413.31
183300.0,181212.03
411600.0,375875.94
79900.0,81092.805
157000.0,219338.72
141600.0,107310.42
162500.0,175465.25
433300.0,318627.3
55100.0,71408.59
204000.0,212557.1
134400.0,117716.68
123800.0,136129.23
175000.0,259458.11
225800.0,227227.98
113700.0,134958.61
286000.0,257633.5
101000.0,123035.2
139700.0,96877.01
190400.0,219518.89
90300.0,113420.95
292700.0,260279.17
302500.0,311294.7
92800.0,95018.08
157800.0,185931.44
92200.0,116060.75
303400.0,288984.28
115400.0,104662.83
68500.0,57250.207
222900.0,222383.33
80900.0,67025.58
98800.0,72290.39
134600.0,131711.75
353400.0,245560.0
216000.0,244749.89
264300.0,263814.3
323700.0,236962.83
127900.0,144114.22
94400.0,74129.41
301500.0,297688.28
91700.0,98412.19
150000.0,186149.67
231400.0,245399.17
214100.0,240740.84
183300.0,187493.94
90000.0,92575.71
339200.0,266914.4
210200.0,192229.69
132000.0,114138.63
376800.0,339018.94
156300.0,109881.96
226100.0,244402.34
151200.0,179723.12
167000.0,159205.86
214600.0,224114.27
284400.0,276638.06
151400.0,133259.0
53000.0,44869.824
240000.0,263218.72
281300.0,234223.11
175000.0,171369.36
125700.0,165507.38
266300.0,263475.38
248400.0,306188.34
76800.0,58513.496
213700.0,202114.52
113300.0,191812.53
117200.0,110842.05
162100.0,139037.67
225200.0,223830.39
87500.0,212740.62
144100.0,160816.84
353400.0,248130.42
83100.0,95368.51
173200.0,164459.02
243600.0,220230.58
233700.0,219418.84
109700.0,174572.11
132000.0,128131.53
170800.0,169460.73
160400.0,169991.48
190500.0,202454.05
153800.0,139329.03
96500.0,118270.2
101800.0,107708.13
405200.0,262088.52
53500.0,54631.402
289600.0,233944.06
61500.0,72041.39
184100.0,164375.75
80800.0,168295.97
268000.0,197913.05
180100.0,232777.45
137500.0,122919.56
272800.0,301538.22
176500.0,185309.56
139000.0,146744.33
205100.0,188678.53
279900.0,355135.06
286500.0,215649.64
61200.0,62943.15
84100.0,79532.35
162800.0,163323.34
246700.0,218107.4
146900.0,115305.8
207000.0,185447.11
110900.0,130561.31
39600.0,50100.438
96700.0,98382.26
463800.0,347941.1
190900.0,195188.0
125900.0,95184.15
374100.0,375243.4
149500.0,167988.25
67500.0,73275.336
391500.0,319896.7
189800.0,207607.84
189300.0,173746.3
130600.0,139681.33
61500.0,78107.26
339000.0,352555.25
254000.0,223907.05
190000.0,188029.7
175500.0,169362.5
353900.0,323390.16
83400.0,86877.08
72500.0,66850.85
288400.0,219571.66
137500.0,129356.875
346500.0,274317.78
206300.0,139178.03
116300.0,113762.734
181800.0,144277.45
194100.0,153477.05
358200.0,340358.2
182600.0,178619.12
98300.0,90873.91
210500.0,235357.47
154300.0,125470.01
68300.0,78066.74
64400.0,71450.016
189400.0,217431.19
132700.0,137896.47
135100.0,129437.83
283800.0,281717.62
146300.0,165062.06
70600.0,88738.49
176100.0,160327.58
81800.0,110560.48
148800.0,128259.77
262800.0,272368.66
409600.0,387971.4
175000.0,170444.23
133100.0,170840.33
498600.0,468671.34
73200.0,71581.92
84400.0,102043.375
104800.0,79061.74
162500.0,228138.22
147900.0,141062.19
238000.0,195715.31
91600.0,121809.43
75300.0,83610.05
74500.0,95081.9
135900.0,122522.46
155000.0,170509.1
154300.0,187308.78
293100.0,236619.81
93800.0,111710.016
159100.0,172894.22
189400.0,183252.31
287500.0,253495.36
120100.0,141499.94
67900.0,60454.547
85100.0,74098.664
177800.0,122390.14
132100.0,126642.0
101900.0,120244.57
122700.0,145188.72
209000.0,223304.83
202800.0,187882.72
147400.0,142629.06
235500.0,279362.72
70200.0,81287.31
111700.0,95153.195
490400.0,319849.1
89600.0,108479.23
225400.0,249854.61
97500.0,82976.16
54000.0,52872.477
394600.0,379287.06
266200.0,242872.08
334100.0,317399.66
234600.0,267698.06
100800.0,92556.914
142600.0,200416.61
183400.0,237664.88
238700.0,260079.67
104100.0,93333.57
96400.0,111827.266
127900.0,129167.52
223100.0,211721.75
149800.0,150319.45
164400.0,155809.25
372900.0,313472.12
141700.0,238278.78
225000.0,196256.42
203300.0,139567.88
329200.0,247453.16
181300.0,135650.38
