y_true,y_pred
58400.0,76546.266
177400.0,192309.1
294800.0,266285.4
49000.0,76702.72
108500.0,145998.62
232500.0,203859.1
361300.0,233580.23
158000.0,158755.25
240600.0,297520.84
226200.0,231653.55
456300.0,331825.03
233900.0,174423.66
407000.0,313883.16
57500.0,134052.6
62000.0,76546.266
123200.0,177156.42
67700.0,76546.266
439100.0,287735.22
226500.0,155770.03
269400.0,228395.31
122200.0,152413.0
47700.0,133305.9
67500.0,1.1503151e+06
173500.0,195960.92
138800.0,148732.33
326700.0,224960.53
114600.0,163363.38
223200.0,188108.8
167500.0,167383.61
231800.0,145512.53
277400.0,165669.39
106400.0,133305.9
214800.0,191650.16
67500.0,160802.11
119400.0,92224.02
173900.0,136895.39
65800.0,136273.02
201900.0,165528.2
144000.0,158614.2
73800.0,133316.2
197600.0,188343.06
205000.0,230522.55
345300.0,237318.8
140800.0,135651.16
287900.0,281941.25
218300.0,253820.48
173300.0,217972.88
261400.0,186756.73
175300.0,182307.7
281500.0,190829.62
88200.0,157029.03
146000.0,171491.81
81400.0,76546.266
109700.0,76546.266
383900.0,248146.28
64900.0,76546.266
57400.0,76546.266
189600.0,149675.02
146600.0,209823.23
121400.0,162009.84
343000.0,260110.67
176100.0,180148.36
227500.0,238372.42
151300.0,174796.67
381500.0,223807.12
140800.0,76546.266
159600.0,154286.23
96100.0,168954.19
152800.0,177469.61
156500.0,200397.69
162900.0,171984.64
143000.0,139805.4
254300.0,223972.17
282900.0,293520.56
72600.0,79527.57
175000.0,224646.02
381900.0,290974.3
340900.0,277377.25
195400.0,184594.84
116700.0,206387.86
252300.0,240688.73
76300.0,134180.62
276000.0,179707.53
89400.0,133305.9
228900.0,211606.08
299300.0,288808.5
162500.0,139182.81
215300.0,176472.66
227600.0,227446.1
156300.0,88338.84
85700.0,135150.64
261800.0,177610.14
268500.0,288874.6
164200.0,186541.89
100000.0,133305.9
322200.0,190884.6
240000.0,231472.9
170700.0,153446.75
53900.0,76546.266
243700.0,236581.9
425000.0,160916.72
62000.0,135716.23
169900.0,212520.2
133700.0,183370.48
123400.0,153964.64
145800.0,179211.03
181500.0,182933.81
360600.0,262148.5
452600.0,329809.97
192000.0,161083.45
113000.0,168946.45
151900.0,165269.2
47800.0,152862.36
192000.0,177081.77
287600.0,205563.62
62000.0,185611.48
493300.0,348203.34
155400.0,144864.94
359900.0,281391.38
221200.0,166675.88
418500.0,165466.02
158000.0,160315.66
432400.0,699455.8
152000.0,160748.77
136300.0,157372.05
47800.0,76546.266
127000.0,177854.89
274300.0,199499.36
159900.0,156303.2
72900.0,133645.53
49800.0,76546.266
124300.0,168068.22
178600.0,136147.28
310000.0,315185.9
144000.0,77205.88
187500.0,141813.77
181700.0,159171.7
109800.0,142197.84
344700.0,201599.38
167900.0,160667.98
83600.0,143182.66
138900.0,187741.39
106300.0,174683.52
110200.0,136392.5
98800.0,152841.81
74200.0,134173.08
52800.0,76546.266
168000.0,160897.22
318400.0,194122.81
293300.0,205023.27
156100.0,174033.69
197500.0,181119.6
224900.0,210752.16
90300.0,143063.22
125000.0,140343.62
260400.0,264436.22
352600.0,280194.12
331400.0,331831.7
214600.0,164451.95
166000.0,175201.22
158300.0,218432.55
68400.0,76546.266
64700.0,76546.266
244400.0,164807.25
92800.0,134555.84
273200.0,287534.97
71300.0,424619.44
130100.0,180735.5
179600.0,158511.83
137300.0,154859.39
146500.0,143248.48
418400.0,140625.23
181300.0,174418.84
47500.0,139871.95
229200.0,184241.16
121500.0,135985.6
176900.0,162103.19
237600.0,254168.81
370900.0,326357.94
269500.0,280740.03
91400.0,133305.9
166100.0,149863.12
324000.0,284457.3
232300.0,184363.5
423200.0,322371.84
306300.0,271243.4
229900.0,176397.28
201200.0,208475.08
157400.0,177904.94
277500.0,267190.75
166300.0,232025.44
198600.0,201429.88
94800.0,149138.83
356300.0,278316.3
300000.0,149902.0
350000.0,246868.34
157600.0,140574.02
63800.0,76546.266
112500.0,279666.06
94200.0,133305.9
212700.0,235606.97
347900.0,232148.06
178100.0,181593.14
405500.0,247311.6
362500.0,263558.06
196900.0,185832.52
137500.0,150208.23
191100.0,155610.27
500000.0,281433.78
332700.0,191926.53
263100.0,170279.16
91900.0,76546.266
347800.0,184782.95
167400.0,181595.22
208300.0,147427.45
90400.0,146228.4
202700.0,186759.4
173300.0,156110.14
60000.0,134544.67
193800.0,206395.34
89200.0,133305.9
350500.0,370476.12
190400.0,158647.34
239200.0,205956.47
163900.0,169810.33
174200.0,161671.67
48300.0,76546.266
79600.0,151140.67
244600.0,247527.5
159900.0,178512.69
159100.0,222299.36
315000.0,235458.48
212500.0,177163.02
359200.0,347177.4
136700.0,147232.98
160500.0,149264.19
70100.0,76546.266
212500.0,154894.53
78800.0,137993.03
154500.0,146602.48
183300.0,141086.0
411600.0,353523.22
79900.0,100448.01
157000.0,186793.78
141600.0,148512.06
162500.0,173055.22
433300.0,242098.31
55100.0,134235.4
204000.0,247657.84
134400.0,76546.266
123800.0,170604.25
175000.0,172784.94
225800.0,180307.0
113700.0,161712.23
286000.0,247842.61
101000.0,177268.81
139700.0,134491.81
190400.0,187598.22
90300.0,133305.9
292700.0,211929.62
302500.0,315215.38
92800.0,150027.72
157800.0,193488.84
92200.0,142579.02
303400.0,333472.78
115400.0,257960.73
68500.0,76546.266
222900.0,221362.39
80900.0,76546.266
98800.0,136324.5
134600.0,181000.1
353400.0,245905.42
216000.0,185530.95
264300.0,188166.03
323700.0,215370.75
127900.0,149792.67
94400.0,144995.4
301500.0,276443.7
91700.0,141203.11
150000.0,153585.25
231400.0,247222.94
214100.0,239890.8
183300.0,146974.44
90000.0,136047.6
339200.0,277026.44
210200.0,177732.12
132000.0,199211.7
376800.0,230339.05
156300.0,150414.38
226100.0,227475.16
151200.0,171047.53
167000.0,134599.61
214600.0,210281.56
284400.0,192643.17
151400.0,192638.39
53000.0,76546.266
240000.0,263663.9
281300.0,191733.16
175000.0,182249.64
125700.0,159783.11
266300.0,255080.16
248400.0,309028.03
76800.0,133305.9
213700.0,178041.06
113300.0,159594.88
117200.0,138927.52
162100.0,192236.84
225200.0,239925.81
87500.0,147594.58
144100.0,197671.8
353400.0,219264.06
83100.0,76546.266
173200.0,161248.53
243600.0,192936.8
233700.0,198491.27
109700.0,164727.73
132000.0,160851.97
170800.0,161117.72
160400.0,179324.05
190500.0,215557.94
153800.0,167315.94
96500.0,133305.9
101800.0,141678.6
405200.0,278030.06
53500.0,76546.266
289600.0,235732.38
61500.0,134837.03
184100.0,186828.53
80800.0,133888.94
268000.0,171860.69
180100.0,274821.56
137500.0,158576.55
272800.0,302722.16
176500.0,181079.34
139000.0,157396.67
205100.0,181708.17
279900.0,204419.39
286500.0,157013.17
61200.0,76546.266
84100.0,134426.94
162800.0,169874.14
246700.0,217966.22
146900.0,167947.73
207000.0,184694.16
110900.0,187782.58
39600.0,76546.266
96700.0,139561.89
463800.0,287551.16
190900.0,182666.05
125900.0,76546.266
374100.0,355500.34
149500.0,158096.22
67500.0,76546.266
391500.0,189962.6
189800.0,157902.89
189300.0,156483.67
130600.0,133730.05
61500.0,76546.266
339000.0,235504.98
254000.0,154257.84
190000.0,187032.83
175500.0,176514.23
353900.0,213256.39
83400.0,76546.266
72500.0,76546.266
288400.0,184713.89
137500.0,139552.3
346500.0,229596.02
206300.0,202073.47
116300.0,135658.78
181800.0,153692.36
194100.0,155590.97
358200.0,289452.06
182600.0,173288.9
98300.0,134751.55
210500.0,228529.31
154300.0,133305.9
68300.0,92065.055
64400.0,76546.266
189400.0,193752.16
132700.0,138726.55
135100.0,141717.9
283800.0,268737.6
146300.0,145574.16
70600.0,133305.9
176100.0,157832.28
81800.0,134823.02
148800.0,137935.92
262800.0,220073.75
409600.0,267710.56
175000.0,155700.38
133100.0,167931.55
498600.0,533321.25
73200.0,76546.266
84400.0,133305.9
104800.0,91432.62
162500.0,163022.22
147900.0,168600.08
238000.0,143879.8
91600.0,144307.45
75300.0,76546.266
74500.0,76546.266
135900.0,109507.55
155000.0,148084.94
154300.0,169212.03
293100.0,291174.44
93800.0,133305.9
159100.0,217656.1
189400.0,162829.25
287500.0,215009.55
120100.0,182050.58
67900.0,76546.266
85100.0,76546.266
177800.0,179719.19
132100.0,176447.42
101900.0,160854.72
122700.0,168797.16
209000.0,214204.6
202800.0,186798.77
147400.0,156286.97
235500.0,241917.38
70200.0,146588.08
111700.0,93934.45
490400.0,288083.38
89600.0,144816.86
225400.0,147574.6
97500.0,92379.484
54000.0,76546.266
394600.0,285320.47
266200.0,236741.92
334100.0,285691.6
234600.0,169924.7
100800.0,111804.766
142600.0,209296.42
183400.0,189616.7
238700.0,236102.94
104100.0,103580.58
96400.0,154376.47
127900.0,134111.03
223100.0,212360.56
149800.0,144782.2
164400.0,164620.64
372900.0,271229.7
141700.0,169632.94
225000.0,184225.34
203300.0,145833.86
329200.0,233741.58
181300.0,153437.23
91300.0,121354.56
360600.0,193583.34
297400.0,265782.03
78200.0,86230.43
84400.0,76546.266
155600.0,243899.4
493400.0,297544.94
174000.0,169595.73
369700.0,325563.38
267100.0,200773.19
155000.0,145326.4
65500.0,76546.266
279400.0,210020.22
225000.0,150926.34
122900.0,135849.48
95300.0,139432.05
161100.0,250785.62
214200.0,143362.75
72100.0,163158.78
118200.0,163279.58
346100.0,233268.36
132400.0,175658.3
156900.0,155815.19
177900.0,169305.97
148400.0,211322.53
130600.0,138227.34
268800.0,232233.53
417900.0,260601.56
191100.0,137108.75
140300.0,190600.1
350000.0,200945.2
312500.0,147597.53
262500.0,210572.36
159400.0,182411.36
80200.0,110370.01
263800.0,211257.05
217700.0,210569.55
108800.0,76546.266
500000.0,205711.3
187500.0,148530.9
354100.0,222807.69
123200.0,145503.64
206300.0,154657.92
207400.0,262063.52
151900.0,166619.12
102600.0,163195.05
196700.0,254277.19
103400.0,153770.34
97800.0,76546.266
89400.0,136455.61
191900.0,165389.34
322600.0,175012.69
72500.0,76546.266
181300.0,137457.53
262100.0,238782.64
71300.0,236732.67
72800.0,137677.02
228500.0,161241.47
143300.0,184576.02
311800.0,267001.22
191100.0,212121.72
207400.0,174932.92
243200.0,183415.78
332500.0,234927.8
97500.0,138118.77
219400.0,151008.56
99200.0,139542.6
213300.0,198938.5
241900.0,234120.83
110300.0,147538.56
191700.0,161609.39
237500.0,156552.05
161700.0,249754.31
210200.0,188152.94
425000.0,191215.66
110500.0,151818.06
282900.0,276800.62
125000.0,216123.19
111300.0,186227.1
80400.0,152571.36
156300.0,147492.7
92600.0,148383.38
120800.0,156791.25
206900.0,197008.2
150000.0,155394.64
88900.0,185358.17
299500.0,254807.11
67500.0,163003.11
321800.0,249046.0
109000.0,166694.16
66500.0,76546.266
108000.0,153218.92
95400.0,140723.31
204500.0,178316.34
359400.0,278826.12
182100.0,167490.27
238000.0,200293.94
304400.0,261484.34
