y_true,y_pred
58400.0,81077.42
177400.0,183258.95
294800.0,325981.25
49000.0,56276.992
108500.0,108382.95
232500.0,257687.31
361300.0,344055.4
158000.0,160419.03
240600.0,312872.12
226200.0,241968.12
456300.0,409180.1
233900.0,208802.6
407000.0,435080.97
57500.0,80710.35
62000.0,81747.39
123200.0,147894.84
67700.0,70693.39
439100.0,339837.28
226500.0,172629.78
269400.0,249631.67
122200.0,140064.56
47700.0,61717.69
67500.0,88587.13
173500.0,199808.95
138800.0,141976.7
326700.0,209018.16
114600.0,136573.03
223200.0,232255.9
167500.0,116853.516
231800.0,157971.12
277400.0,165695.47
106400.0,109867.39
214800.0,205945.47
67500.0,94202.78
119400.0,103193.77
173900.0,114882.22
65800.0,59160.35
201900.0,199803.25
144000.0,215904.4
73800.0,90166.45
197600.0,171550.86
205000.0,213378.23
345300.0,209130.42
140800.0,133402.31
287900.0,315947.6
218300.0,279442.9
173300.0,213748.92
261400.0,311104.47
175300.0,192652.17
281500.0,240004.98
88200.0,108365.38
146000.0,130057.51
81400.0,88738.83
109700.0,92796.52
383900.0,383637.94
64900.0,53178.168
57400.0,71682.27
189600.0,181454.31
146600.0,212179.78
121400.0,130811.445
343000.0,322584.34
176100.0,182134.45
227500.0,235769.92
151300.0,177139.36
381500.0,248064.89
140800.0,108015.7
159600.0,128221.984
96100.0,95511.87
152800.0,155292.27
156500.0,172676.7
162900.0,182743.4
143000.0,115983.41
254300.0,303151.75
282900.0,329818.78
72600.0,91810.96
175000.0,375257.03
381900.0,321828.12
340900.0,320120.06
195400.0,190269.56
116700.0,218890.48
252300.0,344040.0
76300.0,93320.13
276000.0,198999.42
89400.0,102584.73
228900.0,215172.83
299300.0,317752.78
162500.0,172729.25
215300.0,225639.28
227600.0,175490.86
156300.0,107313.59
85700.0,111245.52
261800.0,244240.64
268500.0,282279.72
164200.0,170188.73
100000.0,109623.74
322200.0,253639.48
240000.0,237512.61
170700.0,137675.05
53900.0,56697.08
243700.0,243834.98
425000.0,213015.92
62000.0,70003.17
169900.0,195444.67
133700.0,154425.64
123400.0,122709.32
145800.0,182141.22
181500.0,203278.81
360600.0,336554.6
452600.0,398627.94
192000.0,187894.0
113000.0,141793.08
151900.0,125557.87
47800.0,67116.53
192000.0,160086.02
287600.0,247085.52
62000.0,165961.78
493300.0,276398.88
155400.0,150641.9
359900.0,355271.9
221200.0,265959.53
418500.0,207943.92
158000.0,170568.14
432400.0,526907.8
152000.0,182725.11
136300.0,141315.45
47800.0,48043.2
127000.0,172743.75
274300.0,222093.39
159900.0,156536.06
